"PacFIN_Species_Code","Institution","Year","Sample_ID","Year_Month_Code","Project_ID","CDFW_Vessel_Number","Sample_Number","Port","Capture_Date","Vessel","Fork_Length_mm","Carcass_Fork_Length_mm","Sex","Maturity","Otoliths_Retained","Fin_Clip_Retained","Comments","CRFS_District","RecFIN_Species_Code","Species_Name","Scientific_Name","MANAGEMENT_PLAN_ID","FISHERY_MANAGEMENT_PLAN","SPECIES_GROUP_ID","SPECIES_GROUP_NAME","STOCK_COMPLEX_ID","STOCK_COMPLEX_NAME"
"VRML","SIO","2023","202309-1012-03233-VRML-374","202309","1012","03233","374","San Diego",2023-09-03,"Premier",266,NA,"F","0","Yes","No",NA,"District 1 - South",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","HSU","2024","202409-1012-73046-VRML-593","202409","1012","73046","593","Crescent City",2024-09-06,"Out Of The Box",415,403,"F","1","Yes","Yes","secondary brood, Maturity stage: 5","District 6 - Redwood",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","NMFS","2024","202412-1012-16699-VRML-255","202412","1012","16699","255","Long Beach",2024-12-06,"Eldorado",475,NA,"M","1","Yes","No","RIPE","District 1 - South",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","SIO","2023","202308-1012-06810-VRML-258","202308","1012","06810","258","Fort Bragg",2023-08-19,"Kyndall Lynn",460,NA,"M","1","Yes","No","perforated gut","District 5 - Wine",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","SIO","2024","202406-1012-04990-VRML-198","202406","1012","04990","198","Marina Del Rey",2024-06-19,"Betty-O",289,NA,"F","1","Yes","Yes","STAGE 7","District 1 - South",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2024","202404-1012-12758-VRML-22","202404","1012","12758","22","Santa Barbara",2024-04-28,"Coral Sea",445,NA,"M","1","Yes","No",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","BML","2024","202405-1012-05978-VRML-103","202405","1012","05978","103","Shelter Cove",2024-05-23,"Sea Hawk",426,NA,"F","1","Yes","No","Frozen no fin clips collected","District 5 - Wine",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2024","202404-1012-12758-VRML-23","202404","1012","12758","23","Santa Barbara",2024-04-28,"Coral Sea",235,NA,"M","0","Yes","No",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","CP","2024","202408-1012-37797-VRML-227","202408","1012","37797","227","Morro Bay",2024-08-12,"Black Pearl",319,NA,"F","1","Yes","Yes","total:331","District 3 - Central",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2024","202404-1012-12758-VRML-26","202404","1012","12758","26","Santa Barbara",2024-04-28,"Coral Sea",250,NA,"M","1","Yes","No",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","NMFS","2024","202412-1012-16699-VRML-385","202412","1012","16699","385","Long Beach",2024-12-27,"Eldorado",460,NA,"M","1","Yes","No",NA,"District 1 - South",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","NMFS","2024","202412-1012-16699-VRML-386","202412","1012","16699","386","Long Beach",2024-12-16,"Eldorado",430,NA,"F","0","Yes","No",NA,"District 1 - South",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","NMFS","2024","202412-1012-16699-VRML-387","202412","1012","16699","387","Long Beach",NA,"Eldorado",395,NA,"M","1","Yes","No","NO DATE RECORDED","District 1 - South",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","CP","2024","202408-1012-37797-VRML-230","202408","1012","37797","230","Morro Bay",2024-08-12,"Black Pearl",438,NA,"F","1","Yes","Yes","total: 453","District 3 - Central",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2024","202408-1012-28054-VRML-516","202408","1012","28054","516","Channel Islands",2024-08-30,"Mirage",509,NA,"F","1","Yes","Yes",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2024","202410-1012-39022-VRML-638","202410","1012","39022","638","Santa Barbara",2024-10-17,"Stardust",484,NA,"M","1","Yes","Yes",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","SIO","2023","202310-1012-28054-VRML-754","202310","1012","28054","754","Channel Islands",2023-10-27,"Mirage",390,NA,"M","0","Yes","No",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2023","202311-1012-12758-VRML-511","202311","1012","12758","511","Santa Barbara",2023-11-30,"Coral Sea",402,NA,"F","1","Yes","No",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","SIO","2024","202407-1012-39045-VRML-251","202407","1012","39045","251","Mission Bay",2024-07-23,"Outer Limits",520,NA,"F","1","Yes","Yes","STAGE 7; FISH CAUGHT AT CORTEZ BANK","District 1 - South",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","BML","2024","202411-1012-06810-VRML-967","202411","1012","06810","967","Fort Bragg",2024-11-29,"Kyndall Lynn",390,NA,"F","1","Yes","Yes",NA,"District 5 - Wine",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2023","202311-1012-12758-VRML-514","202311","1012","12758","514","Santa Barbara",2023-11-30,"Coral Sea",453,NA,"M","1","Yes","No",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2024","202404-1012-12758-VRML-37","202404","1012","12758","37","Santa Barbara",2024-04-28,"Coral Sea",254,NA,"M","0","Yes","No",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","SIO","2023","202308-1012-05978-VRML-277","202308","1012","05978","277","Shelter Cove",2023-08-31,"Sea Hawk",418,NA,"F","1","Yes","No","stage 5/7","District 5 - Wine",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","MLML","2023","202308-1012-73873-VRML-119","202308","1012","73873","119","Moss Landing",2023-08-09,"Last Meal",407,NA,"F","1","Yes","Yes","stage = 2, see photo","District 3 - Central",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","CP","2023","202312-1012-33680-VRML-162","202312","1012","33680","162","Morro Bay",2023-12-02,"Fiesta",443,NA,"F","1","Yes","Yes","TL=460","District 3 - Central",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2024","202405-1012-12758-VRML-162","202405","1012","12758","162","Santa Barbara",2024-05-29,"Coral Sea",497,NA,"F","1","Yes","No",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","SIO","2023","202309-1012-05978-VRML-644","202309","1012","05978","644","Shelter Cove",2023-09-06,"Sea Hawk",422,NA,"M","1","Yes","No",NA,"District 5 - Wine",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","SIO","2024","202405-1012-03233-VRML-98","202405","1012","03233","98","San Diego",2024-05-30,"Premier",388,NA,"F","1","Yes","No","STAGE 7; G=27","District 1 - South",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","NMFS","2023","202304-1012-28054-VRML-220","202304","1012","28054","220","Channel Islands",2023-04-28,"Mirage",394,NA,"F","1","Yes","No","spent not recent, Dave & Neosha assigned sample # 69 , S5","District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","NMFS","2023","202304-1012-28054-VRML-221","202304","1012","28054","221","Channel Islands",2023-04-28,"Mirage",430,NA,"M","1","Yes","No","ripe, Dave & Neosha assigned sample # 70 , S","District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","NMFS","2023","202304-1012-28054-VRML-222","202304","1012","28054","222","Channel Islands",2023-04-28,"Mirage",440,NA,"F","1","Yes","No","spent not recent, Dave & Neosha assigned sample # 71 , S5","District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","SIO","2023","202310-1012-28054-VRML-528","202310","1012","28054","528","Channel Islands",2023-10-14,"Mirage",404,NA,"M","1","Yes","No",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","HSU","2023","202307-1012-05978-VRML-184","202307","1012","05978","184","Shelter Cove",2023-07-20,"Sea Hawk",370,NA,"M","1","Yes","No",NA,"District 5 - Wine",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","NMFS","2024","202405-1012-16699-VRML-44","202405","1012","16699","44","Long Beach",2024-05-11,"Eldorado",196,NA,"M","0","Yes","No","MEASUREMENT ROUNDED TO WHOLE AND HALF MM; NO TAG - NOT FILLETED AND NO DATE OF CAPTURE (APPROXIMATED BASED ON OTHER DATES)","District 1 - South",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","NMFS","2024","202405-1012-16699-VRML-46","202405","1012","16699","46","Long Beach",2024-05-13,"Eldorado",440,NA,"M","1","Yes","No","MEASUREMENT ROUNDED TO WHOLE AND HALF MM; RIPE TESTES","District 1 - South",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","NMFS","2023","202304-1012-28054-VRML-227","202304","1012","28054","227","Channel Islands",2023-04-28,"Mirage",411,NA,"M","1","Yes","No","ripe, Dave & Neosha assigned sample # 76 , S","District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2024","202404-1012-28054-VRML-52","202404","1012","28054","52","Channel Islands",2024-04-29,"Mirage",396,NA,"M","1","Yes","No",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2023","202311-1012-12758-VRML-533","202311","1012","12758","533","Santa Barbara",2023-11-29,"Coral Sea",436,NA,"F","1","Yes","No",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2024","202409-1012-12758-VRML-541","202409","1012","12758","541","Santa Barbara",2024-09-29,"Coral Sea",233,NA,"M","0","Yes","Yes",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","SIO","2023","202310-1012-28054-VRML-536","202310","1012","28054","536","Channel Islands",2023-10-14,"Mirage",458,NA,"F","1","Yes","No","STAGE 2+","District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","SIO","2023","202312-1012-04990-VRML-901","202312","1012","04990","901","Marina Del Rey",2023-12-18,"Betty-O",360.7,NA,"M","1","Yes","No","LENGTH MEASURED TO MM PLUS 1 DECIMAL PLACE?","District 1 - South",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","CP","2024","202408-1012-33680-VRML-258","202408","1012","33680","258","Morro Bay",2024-08-21,"Fiesta",326,NA,"M","1","Yes","Yes","TL: 338","District 3 - Central",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","SIO","2023","202310-1012-28054-VRML-538","202310","1012","28054","538","Channel Islands",2023-10-14,"Mirage",425,NA,"M","1","Yes","No",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","BML","2024","202406-1012-38561-VRML-261","202406","1012","38561","261","Fort Bragg",2024-06-23,"Telstar",409,NA,"F","1","Yes","No","Frozen no fin clips collected","District 5 - Wine",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2024","202406-1012-39022-VRML-304","202406","1012","39022","304","Santa Barbara",2024-06-29,"Stardust",350,NA,"F","1","Yes","No",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2023","202311-1012-12758-VRML-539","202311","1012","12758","539","Santa Barbara",2023-11-29,"Coral Sea",416,NA,"F","1","Yes","No",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","SIO","2024","202407-1012-16699-VRML-359","202407","1012","16699","359","Long Beach",2024-07-14,"Eldorado",470,NA,"F","1","Yes","Yes",NA,"District 1 - South",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","NMFS","2024","202405-1012-16699-VRML-58","202405","1012","16699","58","Long Beach",2024-05-11,"Eldorado",440,NA,"M","1","Yes","No","MEASURE TO WHOLE AND HALF MM; RIPE TESTES","District 1 - South",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2023","202310-1012-39022-VRML-420","202310","1012","39022","420","Santa Barbara",2023-10-29,"Stardust",490,NA,"F","1","Yes","No",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","SIO","2023","202310-1012-04990-VRML-546","202310","1012","04990","546","Marina Del Rey",2023-10-05,"Betty-O",356,341,"F","0","Yes","No","14 INCHES WRITTEN ON TAG FOR MEASUREMENT; FORK LENGTH CONVERTED FROM INCHES MEASUREMENT","District 1 - South",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","MLML","2023","202308-1012-73873-VRML-145","202308","1012","73873","145","Moss Landing",2023-08-15,"Last Meal",493,NA,"F","1","Yes","Yes",NA,"District 3 - Central",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","BML","2024","202408-1012-05978-VRML-635","202408","1012","05978","635","Shelter Cove",2024-08-26,"Sea Hawk",497,NA,"F","1","Yes","Yes",NA,"District 5 - Wine",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","SIO","2024","202404-1012-16699-VRML-2","202404","1012","16699","2","Long Beach",2024-04-30,"Eldorado",430,NA,"F","1","Yes","No","STAGE 7 (RESTING)","District 1 - South",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2023","202307-1012-39022-VRML-182","202307","1012","39022","182","Santa Barbara",2023-07-29,"Stardust",300,NA,"F","0","Yes","No",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2023","202308-1012-12758-VRML-184","202308","1012","12758","184","Santa Barbara",2023-08-09,"Coral Sea",358,NA,"F","1","Yes","No",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2023","202307-1012-39022-VRML-65","202307","1012","39022","65","Santa Barbara",2023-07-17,"Stardust",215,NA,"F","0","Yes","No",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2024","202405-1012-28054-VRML-194","202405","1012","28054","194","Channel Islands",2024-05-31,"Mirage",470,NA,"M","1","Yes","No",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","NMFS","2023","202305-1012-28054-VRML-198","202305","1012","28054","198","Channel Islands",2023-05-14,"Mirage",425,NA,"M","1","Yes","No","ripe testes, Dave & Neosha assigned sample # 47 , S","District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2024","202411-1012-28054-VRML-723","202411","1012","28054","723","Channel Islands",2024-11-09,"Mirage",500,NA,"F","1","Yes","Yes",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2024","202405-1012-12758-VRML-75","202405","1012","12758","75","Santa Barbara",2024-05-26,"Coral Sea",481,NA,"M","1","Yes","No",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","SIO","2023","202306-1012-12360-VRML-72","202306","1012","12360","72","Dana Point",2023-06-23,"Sum Fun",400,NA,"F","1","Yes","No","Stage 2","District 1 - South",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","SIO","2023","202309-1012-05978-VRML-679","202309","1012","05978","679","Shelter Cove",2023-09-23,"Sea Hawk",466,NA,"F","1","Yes","No",NA,"District 5 - Wine",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2024","202405-1012-28054-VRML-200","202405","1012","28054","200","Channel Islands",2024-05-31,"Mirage",374,NA,"F","1","Yes","No",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2023","202310-1012-39022-VRML-437","202310","1012","39022","437","Santa Barbara",2023-10-29,"Stardust",437,NA,"F","1","Yes","No",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","NMFS","2023","202305-1012-28054-VRML-204","202305","1012","28054","204","Channel Islands",2023-05-14,"Mirage",440,NA,"M","1","Yes","No","Dave & Neosha assigned sample # 53 , S","District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","NMFS","2023","202305-1012-28054-VRML-205","202305","1012","28054","205","Channel Islands",2023-05-14,"Mirage",438,NA,"F","1","Yes","No","spent not recent, Dave & Neosha assigned sample # 54 , S5","District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","SIO","2024","202407-1012-39045-VRML-259","202407","1012","39045","259","Mission Bay",2024-07-23,"Outer Limits",460,NA,"M","1","Yes","Yes","FISH CAUGHT AT CORTEZ BANK","District 1 - South",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2024","202408-1012-39022-VRML-569","202408","1012","39022","569","Santa Barbara",2024-08-29,"Stardust",320,NA,"M","0","Yes","Yes",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","SIO","2024","202404-1012-16699-VRML-16","202404","1012","16699","16","Long Beach",2024-04-30,"Eldorado",490,NA,"F","1","Yes","No","STAGE 5 (SPENT)","District 1 - South",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","SIO","2024","202407-1012-39045-VRML-257","202407","1012","39045","257","Mission Bay",2024-07-23,"Outer Limits",465,NA,"M","1","Yes","Yes","FISH CAUGHT AT CORTEZ BANK","District 1 - South",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2024","202408-1012-39022-VRML-571","202408","1012","39022","571","Santa Barbara",2024-08-29,"Stardust",309,NA,"F","1","Yes","Yes",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","SIO","2024","202407-1012-39045-VRML-260","202407","1012","39045","260","Mission Bay",2024-07-23,"Outer Limits",398,NA,"F","1","Yes","Yes","STAGE 7; FISH CAUGHT AT CORTEZ BANK","District 1 - South",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2024","202406-1012-12758-VRML-211","202406","1012","12758","211","Santa Barbara",2024-06-19,"Coral Sea",430,NA,"F","1","Yes","No",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","MLML","2024","202409-1012-32844-VRML-669","202409","1012","32844","669","Pillar Point",2024-09-02,"New Captain Pete",227,NA,"M","0","Yes","Yes",NA,"District 4 - San Francisco",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","HSU","2024","202408-1012-73046-VRML-546","202408","1012","73046","546","Crescent City",2024-08-17,"Out Of The Box",398,388,"F","1","Yes","Yes","picture taken, Maturity stage: 3","District 6 - Redwood",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2024","202406-1012-12758-VRML-213","202406","1012","12758","213","Santa Barbara",2024-06-19,"Coral Sea",392,NA,"F","1","Yes","No",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2023","202307-1012-12758-VRML-85","202307","1012","12758","85","Santa Barbara",2023-07-21,"Coral Sea",345,NA,"M","1","Yes","No",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","SIO","2023","202308-1012-06810-VRML-210","202308","1012","06810","210","Fort Bragg",2023-07-19,"Kyndall Lynn",496,NA,"M","1","Yes","No","perforated gut","District 5 - Wine",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2023","202311-1012-12758-VRML-576","202311","1012","12758","576","Santa Barbara",2023-12-31,"Coral Sea",425,NA,"F","1","Yes","No",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2024","202410-1012-12758-VRML-700","202410","1012","12758","700","Santa Barbara",2024-10-27,"Coral Sea",551,NA,"M","1","Yes","Yes",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","SIO","2024","202404-1012-12360-VRML-153","202404","1012","12360","153","Dana Point",2024-04-25,"Sum Fun",315,NA,"F","0","Yes","No","GR=30,STAGE 7","District 1 - South",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","UCSB","2024","202408-1012-39022-VRML-463","202408","1012","39022","463","Santa Barbara",2024-08-23,"Stardust",322,NA,"F","1","Yes","Yes",NA,"District 2 - Channel",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","NMFS","2024","202406-1012-17578-VRML-213","202406","1012","17578","213","Newport",2024-06-14,"Western Pride",235,NA,"F","0","Yes","No",NA,"District 1 - South",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","SIO","2023","202308-1012-06810-VRML-217","202308","1012","06810","217","Fort Bragg",2023-07-19,"Kyndall Lynn",445,NA,"M","1","Yes","No","perforated gut","District 5 - Wine",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","HSU","2024","202408-1012-73062-VRML-438","202408","1012","73062","438","Crescent City",2024-08-07,"Out Of The Box",538,531,"M","1","Yes","Yes","black testes, guts soup","District 6 - Redwood",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","SIO","2023","202312-1012-16699-VRML-950","202312","1012","16699","950","Long Beach",2023-12-29,"Eldorado",420,NA,"F","1","Yes","No","LENGTH MEASUREMENTS SEEM ROUNDED TO THE WHOLE OR HALF MM","District 1 - South",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","MLML","2024","202405-1012-73873-VRML-76","202405","1012","73873","76","Moss Landing",2024-05-03,"Last Meal",316,NA,"F","0","Yes","No",NA,"District 3 - Central",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
"VRML","MLML","2023","202307-1012-73873-VRML-61","202307","1012","73873","61","Moss Landing",2023-07-14,"Last Meal",470,NA,"M","1","Yes","Yes",NA,"District 3 - Central",8826010123,"Vermilion Rockfish","Sebastes miniatus",2,"Groundfish",15,"Rockfish",11,"Shelf Rockfish"
